V J POLYTECHNIC,"AT- KHAMONA, TAH.- RAJURA, DIST.-
CHANDRAPUR",CHANDRAPUR,"Private-Self
Financing"
"HINDI SEVA MANDAL'S , SHRI SANT
GADGE BABA COLLEGE OF ENGINEERING & TECHNOLOGY, BHUSAWAL.","NEAR Z.T.C., BHUSAWAL, DIST.- JALGAON. STATE-MAHARASHTRA",JALGAON,Private-Self Financing
"RAJ LAXMI FOUNDATION'S SAHAKAR
MAHARSHI RAJARAM BAPU PATIL POLYTECHNIC INSTITUTE","GAT NO. 190/2 , MADADGAON (TAKALI- KAJI), TAL & DIST AHMEDNAGAR.",AHMEDNAGAR,Private-Self Financing
PILLAI HOC COLLEGE OF ENGINEERING AND TECHNOLOGY,"PILLAI'S HOCL EDUCATIONAL CAMPUS,
RASAYANI, KHALAPUR, VIA PANVEL, RAIGAD",RAIGAD,Private-Self Financing
INDIRA INSTITUTE OF DIPLOMA ENGINEERING,"A/P: SASURE-VAIRAG GAT NO.
67,DHENGALE-PATIL NAGAR TAL: BARSHI DIST: SOLAPUR",SOLAPUR,Private-Self Financing
"JSPM'S BHIVARABAI SAWANT
INSTITUTE OF TECHNOLOGY & RESEARCH","GAT NO. 720/1&2, PUNE ? NAGAR ROAD,
WAGHOLI,TALUKA-HAVELI,DISTRICT- PUNE. 412207",PUNE,Private-Self Financing
"DR. PANJABRAO DESHMUKH
POLYTECHNIC, AMRAVATI","SHIVAJI NAGAR,",AMRAVATI,Govt aided
"ALL INDIA SHRI SHIVAJI MEMORIAL
SOCIETYS POLYTECHNIC","KENNEDY ROAD, NEAR RTO, PUNE-411001",PUNE,"Private-Self
Financing"
"DHARTI JNSEVA PRATISHTHN'S
DIPLOMA IN ENGINEERING & TECHNOLOGY INSTITUTE (POLYTECHNIC)","GUT NO.159, ROHANWADI (AMBEWADI) REOGAON ROAD JALNA",JALNA,Private-Self Financing
"ACHARYA SHRIMANANRAYAN
POLYTECHNIC","ARVI ROAD, PIPRI, WARDHA.",WARDHA,Govt aided
INDIRA COLLEGE OF ENGINEERING & MANAGEMENT,"SR. NO. 64 AND 65, GAT NO. 276, AT POST
PARANDWADI, TAL- MAVAL, DIST- PUNE. 410506",PUNE,Private-Self Financing
AISSMS INSTITUTE OF MANAGEMENT,"KENNEDY ROAD, NEAR R.T.O., PUNE- 411
001",PUNE,"Private-Self
Financing"
JAIHIND POLYTECHNIC KURAN,"A/P. KURAN, TAL. JUNNAR, DIST. PUNE",PUNE,"Private-Self
Financing"
YASHODA TECHNICAL CAMPUS SATARA,"S. N. 242/1 AT POST - WADHE, TAL DIST -
SATARA",SATARA,"Private-Self
Financing"
S K N SINHGAD COLLEGE OF ENGINEERING,"AT POST KORTI, TALUKA PANDHARPUR,
PANDHARPUR - KARAD ROAD, DIST SOLAPUR -413304",SOLAPUR,Private-Self Financing
"ABHINAV EDUCATION SOCIETYS
COLLEGE OF ENGINEERING AND TECHNOLOGY (POLYTECHNIC)","SR. NO.-209, AT-WADWADI POST- WING TAL-KHANDALA DIST-SATARA PIN-412801",SATARA,Private-Self Financing
"NANASAHEB MAHADIK POLYTECHNIC
INSTITUTE",GAT NO. 905 A/1 A/P - PETH NAKA,SANGLI,"Private-Self
Financing"
"DURGADEVI SARAF INSTITUTE OF
MANAGEMENT STUDIES","23-A, 24-28, S.V.ROAD, MALAD
(W),MUMBAI",MUMBAI CITY,"Private-Self
Financing"
SIDDHANT INSTITUTE OF COMPUTER APPLICATION,"VILLAGE: SUDUMBARE TALEGAON-
CHAKAN ROAD, TALUKA: MAVAL DISTRICT: PUNE - 412109",PUNE,Private-Self Financing
THEEM COLLEGE OF ENGINEERING,"AT VILLAGE BETEGAON, CHILLHAR RAOD, N.H.NO.8,NEAR UNION PARK BOISAR(E) TAL - PALGHAR DIST - THANE",THANE,Private-Self Financing
"VIVA COLLEGE OF DIPLOMA
ENGINEERING AND TECHNOLOGY","AT:- BOLINJ, VIRAR(W), 401303",THANE,"Private-Self
Financing"
"SANJIVANI K.B.P.POLYTECHNIC,KOPARGAON","AT-SAHAJANANDNAGAR
POST.SHINGANAPUR TAL.KOPARGAON DIST.AHMEDNAGAR",AHMEDNAGAR,Private-Self Financing
"EVEREST EDUCATIONAL SOCIETYS
GROUP OF INSTITUTIONS","GUT NO. 187 & 189 OHAR, JATWADA ROAD
AURANGABAD",AURANGABAD,"Private-Self
Financing"
"GURU GOBIND SINGH POLYTECHNIC, NASHIK","KHALSA EDUCATIONAL COMPLEX,
WADALA PATHARDI ROAD,GURU GOBIND SINGH MARG, NASHIK - 9",NASHIK,Private-Self Financing
DEPARTMENT OF TECHNOLOGY,SAVITRIBAI PHULE PUNE UNIVERSITY,PUNE,Government
"DR. A.D.SHINDE INSTITUTE OF
TECHNOLOGY","GUDDAI, A/P BHADGAON, TAL.
GADHINGLAJ, DIST. KOLHAPUR",KOLHAPUR,"Private-Self
Financing"
R. C. PATEL INSTITUTE OF TECHNOLOGY,"NEAR NIMZARI NAKA,SHAHADA ROAD,
SHIRPUR",DHULE,"Private-Self
Financing"
GOVINDRAO WANJARI COLLEGE OF ENGINEERING & TECHNOLOGY,"148-149, SALAI GODHANI, NEAR CHIKNA VILLAGE, HUDKESHWAR ROAD, NAGPUR",NAGPUR,Private-Self Financing
"K. E. SOCIETY'S RAJARAMBAPU
INSTITUTE OF
TECHNIOLOGY(POLYTECHNIC) LOHAGAON PUNE","S.NO-35/4,VADAGAON SHINDE ROAD LOHAGAON ,TAL:- HAVELI,DIST:- PUNE.",PUNE,Private-Self Financing
"INSTITUTE OF TECHNOLOGY AND
ENGINEERING",MALEGAON (BK),PUNE,"Private-Self
Financing"
"NIKAM INSTITUTE OF TECHNOLOGY
(POLYTECHNIC)","MORANE-GONDURBYPASS
ROAD,GONDUR TAL-DIST-DHULE (MS)",DHULE,"Private-Self
Financing"
"VIDYA PRASARAK MANDAL'S POLYTECHNIC, THANE","'JANADWEEPA,' COLLEGE CAMPUS
CHENDANI BUNDER ROAD, THANE (W) 400601",THANE,Private-Self Financing
"RAJARSHI SHAHU COLLEGE OF
ENGINEERING","NEAR PALNA GHAR, SHAHU NAGAR,
SAGWAN, BULDANA",BULDHANA,"Private-Self
Financing"
"VIDYAVARDHINI'S BHAUSAHEB
VARTAK POLYTECHNIC",VASAI ROAD RLY. STATION (W.RLY),THANE,"Private-Self
Financing"
"GURU NANAK INSTITUTE OF
ENGNEERING & TECHNOLOGY","KHASARA NO 95, MOUZA DAHEGAON,
NAGPUR",NAGPUR,"Private-Self
Financing"
"BHAGWANT INSTITUTE OF
TECHNOLOGY","GAT NUMBER ? 1239/4/2,1240/4/2,1242/2,
BARSHI,",SOLAPUR,"Private-Self
Financing"
"MAULANA MUKHTAR AHMAD NADVI
TECHNICAL CAMPUS","MANSOORA, MALEGAON-MANMAD
ROAD, P.O.BOX 144,",NASHIK,"Private-Self
Financing"
"KAI PUJYA TRIMBAKAPPA
BASAVANTAPPA GIRWALKAR POLYTECHNIC",YESHWANTRAO CHAVAN CHOWK AMBAJOGAI,BEED,Private-Self Financing
"PADMABHOOSHAN VASANTRAODADA
PATIL INSTITUTE OF TECHNOLOGY",SANGLI TASGAON ROAD,SANGLI,"Private-Self
Financing"
"LATTHE EDUCATION SOCIETY'S
POLYTECHNIC","P-41, MIDC, KUPWAD",SANGLI,"Private-Self
Financing"
"TECHNICAL AND MEDICAL EDUCATION
SOCIETY'S J. T. MAHAJAN POLYTECHNIC FAIZPUR",JIVARAM NAGAR NHAVIMARG FAIZPUR TAL:- YAWAL DIST:- JALGAON 425524,JALGAON,Private-Self Financing
"DEPARTMENT OF MANAGEMENT,
PUNYASHLOK AHILYADEVI HOLKAR SOLAPUR UNIVERSITY, SOLAPUR","SOLAPUR UNIVERSITY, SOLAPUR-PUNE HIGHWAY, KEGAON, SOLAPUR",SOLAPUR,State Government University
"SHRI BHAIRAVNATH NISARG MANDAL'S, DIPLOMA IN ENGINEERING & TECHNOLOGY(POLYTECHNIC)","GUT NO. 93,GEORAI TANDA, PAITHAN ROAD, AURANGABAD",AURANGABAD,Private-Self Financing
"VILASRAO DESHMUKH COLLEGE OF
ENGINEERING & TECHNOLOGY","SURVEY NO. 121 & 262, AT - MOUDA, TAH. -
MOUDA, DIST. - NAGPUR",NAGPUR,"Private-Self
Financing"
"SHRI SHANKARPRASAD AGNIHOTRI
COLLEGE OF ENGINEERING","AGNIHOTRI COLLEGE CAMPUS BAPUJI
WADI SINDI MEGHE WARDHA",WARDHA,"Private-Self
Financing"
"JAYAWANTRAO SAWANT COLLEGE OF
ENGINEERING","S.NO. 58, HANDEWADI ROAD, HADAPSAR,
PUNE-411028",PUNE,"Private-Self
Financing"
"CENTRAL INSTITUE OF
PETROCHEMICALS ENGINEERING AND TECHNOLOGY",C-10/1 MIDC TADALI CHANDRAPUR,CHANDRAPUR,Government
NIT'S LATE ANNASAHEB PATIL POLYTECHNIC,"SVR. NO.155 /1A , HIRAWADI , BEHIND
HYDRO DIVISION ,CANOL ROAD
,PANCHAVATI",NASHIK,Private-Self Financing
"SOU SHARDADEVI PANDIT POLYTECHNI
INSTITUTE ALANI","AT GADPATI ALANI TQ.&
DIST.OSMANABAD",OSMANABAD,"Private-Self
Financing"
"MARATHWADA MITRA MANDAL'S POLYTECHNIC, THERGAON, PUNE","S.NO. 4/17, SECTOR NO. 34, PCNTDA, OFF KALEWADI ROAD, THERGAON, PUNE",PUNE,Private-Self Financing
"MANOHARBHAI PATEL INSTITUTE OF
ENGINEERING & TECHNOLOGY","N.H.6,SHAHAPUR, BHANDARA",BHANDARA,"Private-Self
Financing"
ALARD COLLEGE OF ENGINEERING & MANAGEMENT,"SURVAY NO. 50, NEAR RAJEEV GANDHI
INFOTECH PARK, PHASE II(HINJEWADI), MARUNJE, PUNE - 411057",PUNE,Private-Self Financing
AGNIHOTRI SCHOOL OF TECHNOLOGY,"AGNIHOTRI COLLEGE CAMPUS, BAPUJI
WADI , RAMNAGAR, WARDHA",WARDHA,"Private-Self
Financing"
"SIPNA COLLEGE OF ENGINEERING &
TECHNOLOGY","SIPNA CAMPUS, INFRONT OF NEMANI
GODOWN, BADNERA ROAD, AMRAVATI",AMRAVATI,"Private-Self
Financing"
"ANURADHA ENGINEERING COLLEGE, CHIKHLI","ANURADHA NAGAR, SAKEGAON ROAD,
CHIKHLI-443201, DIST BULDANA (MAHARASHTRA STATE)",BULDHANA,Private-Self Financing
S. B. PATIL COLLEGE OF ENGINEERING,"A/P-VANGALI, TAL-INDAPUR, DIST-PUNE
413106",PUNE,"Private-Self
Financing"
A.G.PATIL POLYTECHNIC INSTITUTE,"18/2/2A PRATAP NAGAR, OPP. SRP CAMP,
VIJAPUR ROAD, SOLAPUR",SOLAPUR,"Private-Self
Financing"
IDEAL INSTITUTE OF MANAGEMENT,"GAT NO 377, KONDIGRE",KOLHAPUR,"Private-Self
Financing"
"R. M. DHARIWAL SINHGAD
MANAGEMENT SCHOOL","GAT NO. 37/1,37/2 A/P-KONDHAPURI
TEHSIL:SHIRUR, DIST:PUNE",PUNE,"Private-Self
Financing"
"DR.RAJENDRA GODE INSTITUTE OF
TECHNOLOGY AND RESEARCH,AMRAVATI","UNIVERSITY MARDI ROAD, OPP.HEART HOSPITAL,AMRAVATI",AMRAVATI,Private-Self Financing
PULGAON POLYTECHNIC,"JAWAHAR COLONY , NACHANGAON
ROAD EXPRESS HIGHWAY PULGAON TAH DEOLI DIST WARDHA",WARDHA,Private-Self Financing
GUNAI SHIKSHAN PRASARAK MANDAL'S RAJIV GANDHI POLYTECHNIC,UDGIR,LATUR,Private-Self Financing
SANJEEVAN ENGINEERING & TECHNOLOGY INSTITUTE,"SANJEEVAN KNOWLEDGE CITY, SOMWAR
PETH, TAL. PANHALA, DIST. KOLHAPUR. PIN 416201",KOLHAPUR,Private-Self Financing
"SANDIPANI TECHNICAL AND MEDICAL
EDUCATION INSTITUTE'S SANDIPANI TECHNICAL CAMPUS - FACULTY OF
ENGINEERING","GAT NO.23, MAUJE - KOLPA, TAL. & DIST. LATUR",LATUR,Private-Self Financing
"VEERMATA JIJABAI TECHNOLOGICAL
INSTITUTE","H R MAHAJANI
MARG,MATUNGA,MUMBAI - 400 019",MUMBAI CITY,Govt aided
"DEOGIRI INSTITUTE OF ENGINEERING
AND MANAGEMENT STUDIES","DEOGIRI COLLEGE CAMPUS, STATION
ROAD, AURANGABAD",AURANGABAD,"Private-Self
Financing"
"SINHGAD TECHNICAL EDUCATION
SOCIETY'S SOU. VENUTAI CHAVAN POLYTECHNIC","S. NO. 44/1, OFF. SINHGAD, ROAD, VADGAON (BK), PUNE",PUNE,Private-Self Financing
SHATABDI INSTITUTE OF TECHNOLOGY,"AT POST : AGASKHIND, VIA : DEOLALI
CAMP-BHAGUR, TAL. SINNAR, DIST : NASHIK PIN : 422 502",NASHIK,Private-Self Financing
"ALL INDIA SHRI SHIVAJI MEMORIAL
SOCIETY'S, COLLEGE OF HOTEL MANAGEMENT & CATERING TECHNOLOGY","55-56, SHIVAJINAGAR",PUNE,Private-Self Financing
"GOVERNMENT INSTITUTE OF HOTEL
MANAGEMENT AND CATERING TECHNOLOGY",GOVERNMENT POLYTECHNIC CAMPUS MAGALWARI BAZAR SADAR,NAGPUR,Government
NUTAN COLLEGE OF ENGINEERING AND RESEARCH,"""VISHNUPURI"",TALEGAON DABHADE ,
TALEGAON STATION TAL MAVAL DIST PUNE",PUNE,Private-Self Financing
"SHRI. SHARADCHANDRA PAWAR
POLYTECHNIC","AT BHILLEWADA, TAH. & DISTT.
BHANDARA.",BHANDARA,"Private-Self
Financing"
INDALA COLLEGE OF ENGINEERING,"NEAR HP GAGANGIRI PETROL PUMP,
KALYAN-MURBAD ROAD, BAPSAI, KALYAN (W) - 421301",THANE,Private-Self Financing
SOMAYYA DIPLOMA IN ENGINEERING,"WADGAON WARD, CHANDRAPUR. (M.S.)",CHANDRAPUR,"Private-Self
Financing"
"GOVERNMENT COLLEGE OF
ENGINEERING YAVATMAL","DHAMANGAON ROAD,YAVATMAL",YAVATMAL,Government
METROPOLITAN INSTITUTE OF TECHNOLOGY AND MANAGEMENT,"AT VILLAGE SUKHALWAD NEAR
SINDHUDURG RLY. STATION POST ORAS TAL. MALVAN DIST. SINDHDURG",SINDHUDURG,Private-Self Financing
"BAJAJ CHANDRAPUR POLYTECHNIC
CHANDRAPUR","BALAJI WARD,NEAR FISH MARKET,",CHANDRAPUR,"Private-Self
Financing"
"BRAHMA VALLEY COLLEGE OF
ENGINEERING AND REASERACH INSTITUTE","BRAHMA VALLEY CAMPUS,ANJANERI, TRIMBAKESHWAR.",NASHIK,Private-Self Financing
"PRIYADARSHINI BHAGWATI COLLEGE
OF ENGINEERING","HARPUR NAGAR, UMRER ROAD, NAGPUR -
440009",NAGPUR,"Private-Self
Financing"
"G H RAISONI INSTITUTE OF
ENGINEERING AND BUSINESS MANAGEMENT","GAT NO.57/1,SHIRSOLI ROAD, MOHADI, JALGAON",JALGAON,Private-Self Financing
"SHRI SHIVAJI VIDYA PRASARAK SANSTHA'S LATE BAPUSAHEB SHIVAJIRAO DEORE COLLEGE OF
ENGINEERING, DHULE","SHRI SHIVAJI VIDYA PRASARAK
SANSTHA'S LATE BAPUSAHEB SHIVAJIRAO DEORE COLLEGE OF ENGINEERING, VIDYANAGARI, DEOPUR,
DHULE (MS)-424 005",DHULE,Private-Self Financing
MUMBAI INSTITUITE OF MANAGEMNET AND RESEARCH (MIMR),"KNOWLEDEGE CENTRE, BEHIND MBPT
HOSPITAL, NADKARNI PARK, WADALA (EAST), MUMBAI- 400 037.",MUMBAI CITY,Private-Self Financing
"AMRUTVAHINI COLLEGE OF
ENGINEERING, SANGAMNER","AMRUTNAGAR, GHULWADI, SANGAMNER
, DIST - AHMEDNAGAR",AHMEDNAGAR,"Private-Self
Financing"
"INDIRA INSTITUTE OF TECHNOLOGY
(POLYTECHNIC)","GAT NO. 18 & 22 AT POST VISHNUPURI TQ.
& DIST. NANDED",NANDED,"Private-Self
Financing"
"BUNTS SANGHA'S UMA KRISHNA
SHETTY INSTITUTE OF MANAEMENT STUDIES & RESEARCH","BUNTARA BHAVANA,BHANDARY ESTATE, BUNTARA BHAVAN MARG",MUMBAI CITY,Private-Self Financing
P K TECHNICAL CAMPUS,"GAT NO. 714 ( OLD 1680) AT:
KADACHIWADI CHAKAN, TALUKA:KHED DISTRICT:PUNE-410501",PUNE,Private-Self Financing
"NCRD'S STERLING INSTITUTE OF
MANAGEMENT STUDIES","PLOT NO.93/93A, SECTOR 19, NERUL
(EAST), NAVI MUMBAI",THANE,"Private-Self
Financing"
"VISHWABHARATI ACADEMY'S COLLEGE OF ENGINEERING, AHMEDNAGAR","GAT NO. 171, 145/1, 2 VILLAGE SAROLA
BADDI, JAMKHED ROAD, TQ. AHMEDNAGAR DIST. AHMEDNAGAR",AHMEDNAGAR,Private-Self Financing
UNIVERSAL BUSINESS SCHOOL,"VILLAGE- KUSHIVALI, TALUKA KARJAT",RAIGAD,"Private-Self
Financing"
"SHIVAJI POLYTECHNIC COLLEGE,
SANGOLA","SURVEY NO.76/1,77 ,SANGOLA-JATH
ROAD SANGOLA",SOLAPUR,"Private-Self
Financing"
"BHARATI VIDYAPEETH DEEMED TO BE
UNIVERSITY DEPARTMENT OF ENGINEERING AND TECHNOLOGY OFFCAMPUS","SECORT NO 7, PLOT NO. 3A CBD BELAPUR, NAVI MUMBAI",RAIGAD,Deemed to be University(Pvt)
"MARATHWADA INSTITUTE OF
TECHNOLOGY,AURANGABAD",BEED BY PASS ROAD,AURANGABAD,"Private-Self
Financing"
COLLEGE OF ENGINEERING,"SOLAPUR ROAD, OSMANABAD 413501",OSMANABAD,"Private-Self
Financing"
"RAJENDRA MANE COLLEGE OF
ENGINEERING & TECHNOLOGY","A/P- AMBAV, DEVRUKH, TAL-
SANGMESHWAR, DIST- RATNAGIRI",RATNAGIRI,"Private-Self
Financing"
DR.D.Y.PATIL SCHOOL OF MCA,"DR. D. Y. PATIL KNOWELDGE CITY, S. NO.
136, CHARHOLI (BK), VIA LOHEGAON, TAL.- HAVELI",PUNE,Private-Self Financing
SSBT'S COLLEGE OF ENGINEERING & TECHNOLOGY,"POST BOX NO. 94 N.H. 6, BAMBHORI, JALGAON 425 001 MAHARASHTRA STATE",JALGAON,Private-Self Financing
SHREE SIDHIVINAYAK POLYTECHNIC,"SUR. NO. 86/1,,SIDHATEK BERDI, TAL.
KARJAT,, AHMADNAGAR-414403",AHMEDNAGAR,"Private-Self
Financing"
DR.D.Y.PATIL POLYTECHNIC,KASABA BAVADA,KOLHAPUR,"Private-Self
Financing"
KALYANI CHARITABLE TRUST'S LATE G.N.SAPKAL COLLEGE OF ENGINEERING,"SAPKAL KNOWLEDGE HUB,KALYANI
HILLS, ANJANERI- WADHOLI,TAL.TRIMBAKESHWAR,DIST.N ASHIK (M.S.) PIN-422 212",NASHIK,Private-Self Financing
"AUREOLE SCHOOL OF BUSINESS
MANAGEMENT, PUNE","AT 116/3, AMBI, TAL - MAVAL, DIST - PUNE",PUNE,"Private-Self
Financing"
"VIDYA PRATISHTHAN'S POLYTECHNIC
COLLEGE","VIDYANAGARI, TARANGWADI",PUNE,"Private-Self
Financing"
"GOKHALE EDUCATION SOCIETY'S SIR
DR. M. S. GOSAVI POLYTECHNIC INSTITUTE","G.E.SOCIETY'S BYTCO COLLEGE CAMPUS, NASIK ROAD, NASIK",NASHIK,Private-Self Financing
"KIRLOSKAR INSTITUTE OF
MANAGEMENT","GUT NO. 356 & 357, VILLAGE DHAMANE
TAL MAVAL",PUNE,"Private-Self
Financing"
RACHANA SANSAD COLLEGE OF APPLIED ART & CRAFT,"5TH FLOOR, 278, SHANKAR GHANEKAR
MARG, PRABHADEVI, MUMBAI-400025 STATE-MAHARASHTRA (INDIA)",MUMBAI CITY,Private-Self Financing
"SHRIMAN BHAUSAHEB ZADBUKE
INSTITUTE OF POLYTECHNIC","GAT NO. 280,282,273,275,276 , AT.- PURI
POST-GHARI",SOLAPUR,"Private-Self
Financing"
"GURUKUL EDUCATION SOCIETY'S
INSTITUTE OF ENGINEERING & TECHNOLOGY","SURVEY NO.34/1/B &34/2,AT-
PHULENAGAR,POST NANDGAON TAL- NANDGAON, DIST-NASHIK",NASHIK,Private-Self Financing
SURYADATTA INSTITUTION OF BUSINESS MANAGEMENT & TECHNOLOGY,"""SHREE GANESH"",BUILDING NO. 2,
SURVEY NO. 342, OFF PASHAN CHANDANI CHOWK ROAD,BESIDES DSK RANWARA,NEAR LALANI QUANTUM, BAVDHAN (BK).",PUNE,Private-Self Financing
"WOMENS TECHNICAL EDUCATION &
RESEARCH INSTITUTE","LAD COLLEGE CAMPUS , SEMINARY
HILLS , NAGPUR 440006",NAGPUR,Govt aided
"BABASAHEB NAIK COLLEGE OF
ENGINEERING","KAKADATI, KARLA ROAD, PUSAD
DIST.YAVATMAL (MS)",YAVATMAL,"Private-Self
Financing"
INDUS BUSINESS SCHOOL,"S.NO. 114/1/3 ,WAKAD",PUNE,"Private-Self
Financing"
"KONKAN GYANPEETH COLLEGE OF ENGINEERING, KARJAT","VENGAON ROAD, DAHIVALI, TALUKA -
KARJAT, DISTRICT - RAIGAD, MAHARASHTRA (INDIA) PIN - 410201",RAIGAD,Private-Self Financing
INSTITUTE OF CIVIL AND RURAL ENGINEERING,"SHRI MOUNI VIDYAPEETH, MURALIDHAR NAGAR, GARGOTI, TAL- BHUDARGAD",KOLHAPUR,Govt aided
SARASWATI COLLEGE,"SARASWATI COLLEGE GAULKHED ROAD,
SURVEY NO 374/1 SHEGAON 444203 DIST: BULDHANA",BULDHANA,Private-Self Financing
"MAHATMA GANDHI MISSION'S
,JAWAHARLAL NEHRU ENGINEERING COLLEGE","N-6,CIDCO,AURANGABAD- 431003",AURANGABAD,Private-Self Financing
DATTAKALA GROUP OF INSTITUTIONS,"GAT NO. 541/2, 527 OFF.PUNE-SOLAPUR HIGHWAY NO. 9, A/P-SWAMI-CHINCHOLI, TAHSIL - DAUND, DIST-PUNE PIN-413130",PUNE,Private-Self Financing
"SHRI. SHIVAJIRAO DESHMUKH
INSTITUTE OF TECHNOLOGY","AT/POST- RED, SHIRALA, TAL- SHIRALA,
DIST- SANGLI PIN-415408",SANGLI,"Private-Self
Financing"
SUMAN RAMESH TULSIANI TECHNICAL CAMPUS- FACULTY OF ENGINEERING,"GAT NO. 81,82,91,92,94,97,99,101,102 & 106(PART)",PUNE,Private-Self Financing
SINHGAD INSTITUTE OF BUSINESS ADMINISTRATION & COMPUTER APPLICATION,"GAT NO. 309/310, KUSGAON (BUDRUK),
OFF MUMBAI - PUNE EXPRESSWAY, LONAVALA, TALUKA MAVAL, DIST. PUNE 410401",PUNE,Private-Self Financing
"GENBA SOPANRAO MOZE COLLEGE OF
ENGINEERING","S. NO. 25/1/3, BALEWADI,PUNE",PUNE,"Private-Self
Financing"
"SHIVGANGA CHARITABLE TRUST, SANGLI'S VISHVESHWARYA TECHNICAL CAMPUS, FACULTY OF DIPLOMA
ENGINEERING, PATGAON, MIRAJ.","AT/POST-PATGAON, MIRAJ-PANDHARPUR ROAD,",SANGLI,Private-Self Financing
JBES'S RAJIV GANDHI POLYTECHNIC,"SURYAPRAKASH SANKUL,S.NO.-
108,ZIRAPWADI,PHALTAN GIRVI ROAD",SATARA,"Private-Self
Financing"
"SHRI KRISHNARAO PANDAV
POLYTECHNIC",BAHADURA,NAGPUR,"Private-Self
Financing"
"HASHMATRAI & GANGARAM
HIMATHMAL MANSUKHANI INSTITUTE OF MANAGEMENT","CHM COLLEGE CAMPUS, OPP : RAILWAY STATION, ULHASNAGAR",THANE,Private-Self Financing
S. B. PATIL INSTITUTE OF MANAGEMENT,"SECTOR NO. 26, PRADHIKARAN, NIGDI",PUNE,"Private-Self
Financing"
DR. D. Y. PATIL B SCHOOL,"OFF PUNE-MUMBAI EXPRESSWAY,
TATHAWADE, PUNE - 411033",PUNE,"Private-Self
Financing"
"RASIKLAL M. DHARIWAL INSTITUTE OF
TECHNOLOGY","FATTECHAND MARG, CHINCHWADGAON",PUNE,"Private-Self
Financing"
"MARATHWADA MITRA MANDAL'S
INSTITUTE OF TECHNOLOGY","S. NO. 35, PLOT NO. 5/6, LOHGAON, PUNE -
411032",PUNE,"Private-Self
Financing"
"""SNJB'S SHRI. HIRALAL HASTIMAL (JAIN BROTHERS, JALGAON) POLYTECHNIC""","NEMINAGAR, A/P:CHANDWAD TAL:
CHANDWAD DIST: NASHIK PIN:423101 MAHARASHTRA",NASHIK,Private-Self Financing
NIT POLYTECHNIC,"SURVEY NO. 13/2, MAHURZARI, NEAR
FETRI, KATOL ROAD, NAGPUR",NAGPUR,"Private-Self
Financing"
"BAPURAO DESHMUKH COLLEGE OF
ENGINEERING, SEWAGRAM","AT-SEWAGRAM TAH & DIST. -WARDHA
MAHARASHTRA PIN. 442 102",WARDHA,"Private-Self
Financing"
"V.J.SHINDE POLYTENIC COLLEGE,
OSMANABAD","VARUDA ROAD, OSMANABAD",OSMANABAD,"Private-Self
Financing"
ST. XAVIER'S TECHNICAL INSTITUTE,"MAHIM CAUSEWAY, MAHIM(WEST),
MUMBAI 400016",MUMBAI CITY,Govt aided
DR.D.Y.PATIL PRATISHTHAN'S CO,"R. S. NO. 865 A-WARD, SALOKHE NAGAR,
KOLHAPUR",KOLHAPUR,"Private-Self
Financing"
"SINHGAD INSTITUTE OF BUSINESS
ADMINISTRATION AND RESEARCH","NEAR PMC OCTROI POST, KONDHWA -
SASWAD ROAD, KONDHWA ( BK. ),",PUNE,"Private-Self
Financing"
M B E SOCIETY'S COLLEGE OF ENGINEERING AMBAJOGAI,"MOREWADI, NEAR YESHWANTRAO
CHAVAN CIRCLE, AMBAJOGAI, TQ:AMBAJOGAI, DIST: BEED (MS)-431517",BEED,Private-Self Financing
OM POLYTECHNIC COLLEGE,"SURVEY NO. 79 & 85, MOUZA - PARSODI, TAH. - UMRED, DIST. - NAGPUR",NAGPUR,Private-Self Financing
"SANJIVANI RURAL EDUCATION
SOCIETY`S SANJIVANI COLLEGE OF ENGINEERING","AT: SAHAJANANDNAGAR POST-
SHINGNAPUR TAL:-KOPARGAON DIST: AHMEDANAGR-423 603",AHMEDNAGAR,Private-Self Financing
"AL-AMEEN EDUCATIONAL & MEDICAL
FOUNDATION'S COLLEGE OF
ENGINEERING & MANAGEMENT STUDIES","PIMPLE JAGTAP ROAD,SHARAD CAMPUS",PUNE,Private-Self Financing
"PADMASHRI DR. V.B. KOLTE COLLEGE
OF ENGINEERING","MALKAPUR-443 101, DISTT. BULDANA.",BULDHANA,"Private-Self
Financing"
SWAMINARAYAN SIDDHANTA INSTITUTE OF TECHNOLOGY,"NAGPUR KATOL HIGHWAY, KHAPRI
(KOTHE), TAH. KALMESHWAR, DIST. NAGPUR",NAGPUR,Private-Self Financing
"TRINITY POLYTECHNIC, PUNE","S.NO.25 & 27, KONDHAWA-SASWAD
ROAD, NEAR BOPDEV GHAT, PUNE",PUNE,"Private-Self
Financing"
"SINHGAD INSTITUTE OF BUSINESS
MANAGEMENT","PLOT NO 126 MHADA COLONY
CHANDIVALI POWAI",MUMBAI SUBURBAN,"Private-Self
Financing"
"DR. D. Y. PATIL INSTITUTE OF
ENGINEERING MANAGEMENT RESEARCH","SECTOR 29, PCNTDA,(RAVET), NIGDI PRADHIKARAN, PUNE 411044",PUNE,Private-Self Financing
THAKUR INSTITUTE OF MANAGEMENT STUDIES AND RESEARCH,"SHYAMNARAYAN THAKUR MARG,
THAKUR VILLAGE, KANDIVALI(EAST), MUMBAI 400 101",MUMBAI CITY,Private-Self Financing
